90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
5 23 36 38 41 88 90 94 #SUP: 832
5 23 36 38 41 90 94 104 #SUP: 1376
5 23 36 38 55 67 90 94 #SUP: 560
5 23 36 38 67 71 90 94 #SUP: 1364
5 23 36 38 67 79 90 94 #SUP: 888
5 23 36 38 67 88 90 94 #SUP: 888
5 23 36 38 67 90 94 104 #SUP: 1432
5 23 36 38 71 79 90 94 #SUP: 792
5 23 36 38 71 88 90 94 #SUP: 792
5 23 36 38 71 90 94 104 #SUP: 1336
5 23 36 38 79 88 90 94 #SUP: 752
5 23 36 38 79 90 94 104 #SUP: 928
5 23 36 38 88 90 94 104 #SUP: 928
5 23 36 38 90 94 97 104 #SUP: 1488
5 23 36 38 90 94 104 120 #SUP: 576
5 23 36 57 67 90 94 104 #SUP: 1000
5 23 36 57 71 90 94 104 #SUP: 1000
5 23 36 57 79 90 94 104 #SUP: 496
5 23 36 57 88 90 94 104 #SUP: 496
5 23 36 57 90 94 104 120 #SUP: 560
5 23 36 67 71 79 90 94 #SUP: 804
5 23 36 67 71 88 90 94 #SUP: 804
5 23 36 67 71 90 94 104 #SUP: 1348
5 23 36 67 79 88 90 94 #SUP: 728
5 23 36 67 79 90 94 104 #SUP: 904
5 23 36 67 88 90 94 104 #SUP: 904
5 23 36 67 90 94 97 104 #SUP: 1464
5 23 36 67 90 94 104 120 #SUP: 588
5 23 36 71 79 88 90 94 #SUP: 632
5 23 36 71 79 90 94 104 #SUP: 808
5 23 36 71 88 90 94 104 #SUP: 808
5 23 36 71 90 94 97 104 #SUP: 1368
5 23 36 71 90 94 104 120 #SUP: 588
5 23 36 79 88 90 94 104 #SUP: 784
5 23 36 79 90 94 97 104 #SUP: 960
5 23 36 88 90 94 97 104 #SUP: 960
5 23 36 90 94 97 104 120 #SUP: 616
5 24 31 36 79 90 94 97 #SUP: 600
5 24 36 38 41 55 90 94 #SUP: 660
5 24 36 38 42 90 94 97 #SUP: 736
5 24 36 38 55 57 90 94 #SUP: 748
5 24 36 38 55 90 94 97 #SUP: 808
5 24 36 38 90 94 97 120 #SUP: 984
5 24 36 38 90 94 97 128 #SUP: 536
5 24 36 39 79 88 90 94 #SUP: 704
5 24 36 39 79 90 94 97 #SUP: 632
5 24 36 41 55 66 90 94 #SUP: 704
5 24 36 41 55 70 90 94 #SUP: 696
5 24 36 41 90 94 97 122 #SUP: 728
5 24 36 42 67 90 94 97 #SUP: 548
5 24 36 42 71 90 94 97 #SUP: 524
5 24 36 42 79 90 94 97 #SUP: 568
5 24 36 42 88 90 94 97 #SUP: 536
5 24 36 42 90 94 97 120 #SUP: 732
5 24 36 55 57 90 94 97 #SUP: 864
5 24 36 55 90 94 97 120 #SUP: 480
5 24 36 55 90 94 97 128 #SUP: 440
5 24 36 56 90 94 97 100 #SUP: 1088
5 24 36 67 71 79 90 94 #SUP: 454
5 24 36 67 71 88 90 94 #SUP: 448
5 24 36 67 71 90 94 97 #SUP: 502
5 24 36 67 79 88 90 94 #SUP: 624
5 24 36 67 79 90 94 97 #SUP: 660
5 24 36 67 88 90 94 97 #SUP: 648
5 24 36 67 90 94 97 100 #SUP: 556
5 24 36 71 79 88 90 94 #SUP: 600
5 24 36 71 79 90 94 97 #SUP: 636
5 24 36 71 88 90 94 97 #SUP: 624
5 24 36 71 90 94 97 100 #SUP: 556
5 24 36 79 88 90 94 97 #SUP: 904
5 24 36 79 90 94 97 100 #SUP: 832
5 31 36 38 90 94 97 120 #SUP: 468
5 31 36 38 90 94 97 128 #SUP: 896
5 36 38 41 50 90 94 97 #SUP: 512
5 36 38 41 55 57 90 94 #SUP: 668
5 36 38 41 55 90 94 97 #SUP: 1000
5 36 38 41 57 90 94 97 #SUP: 1656
5 36 38 41 57 90 94 104 #SUP: 1028
5 36 38 41 57 90 94 120 #SUP: 836
5 36 38 41 57 90 94 121 #SUP: 768
5 36 38 41 57 90 94 128 #SUP: 1082
5 36 38 41 90 94 97 121 #SUP: 804
5 36 38 41 90 94 97 122 #SUP: 464
5 36 38 42 67 90 94 97 #SUP: 568
5 36 38 42 71 90 94 97 #SUP: 544
5 36 38 42 79 90 94 97 #SUP: 576
5 36 38 42 88 90 94 97 #SUP: 568
5 36 38 42 90 94 97 120 #SUP: 724
5 36 38 50 57 90 94 97 #SUP: 504
5 36 38 55 67 71 90 94 #SUP: 592
5 36 38 55 67 79 90 94 #SUP: 680
5 36 38 55 67 88 90 94 #SUP: 680
5 36 38 55 79 90 94 97 #SUP: 640
5 36 38 55 90 94 97 120 #SUP: 472
5 36 38 55 90 94 97 122 #SUP: 456
5 36 38 56 67 90 94 97 #SUP: 1224
5 36 38 56 71 90 94 97 #SUP: 1224
5 36 38 56 77 90 94 97 #SUP: 576
5 36 38 56 79 90 94 97 #SUP: 720
5 36 38 56 86 90 94 97 #SUP: 576
5 36 38 56 88 90 94 97 #SUP: 720
5 36 38 56 90 94 97 120 #SUP: 1080
5 36 38 56 90 94 97 128 #SUP: 1056
5 36 38 57 67 90 94 104 #SUP: 1048
5 36 38 57 71 90 94 104 #SUP: 1048
5 36 38 57 79 90 94 104 #SUP: 544
5 36 38 57 88 90 94 104 #SUP: 544
5 36 38 57 90 94 97 104 #SUP: 1104
5 36 38 57 90 94 97 120 #SUP: 876
5 36 38 57 90 94 97 128 #SUP: 1176
5 36 38 57 90 94 104 120 #SUP: 560
5 36 38 57 90 94 104 128 #SUP: 962
5 36 38 63 90 94 100 114 #SUP: 648
5 36 38 67 71 79 90 94 #SUP: 956
5 36 38 67 71 88 90 94 #SUP: 956
5 36 38 67 71 90 94 97 #SUP: 1556
5 36 38 67 71 90 94 104 #SUP: 1428
5 36 38 67 71 90 94 120 #SUP: 730
5 36 38 67 79 88 90 94 #SUP: 904
5 36 38 67 79 90 94 97 #SUP: 1136
5 36 38 67 79 90 94 104 #SUP: 984
5 36 38 67 79 90 94 120 #SUP: 472
5 36 38 67 88 90 94 97 #SUP: 1136
5 36 38 67 88 90 94 104 #SUP: 984
5 36 38 67 88 90 94 120 #SUP: 472
5 36 38 67 90 94 97 104 #SUP: 1544
5 36 38 67 90 94 97 120 #SUP: 896
5 36 38 67 90 94 97 128 #SUP: 1080
5 36 38 67 90 94 104 120 #SUP: 604
5 36 38 71 79 88 90 94 #SUP: 784
5 36 38 71 79 90 94 97 #SUP: 1016
5 36 38 71 79 90 94 104 #SUP: 888
5 36 38 71 79 90 94 120 #SUP: 460
5 36 38 71 88 90 94 97 #SUP: 1016
5 36 38 71 88 90 94 104 #SUP: 888
5 36 38 71 88 90 94 120 #SUP: 460
5 36 38 71 90 94 97 104 #SUP: 1448
5 36 38 71 90 94 97 120 #SUP: 884
5 36 38 71 90 94 97 128 #SUP: 1056
5 36 38 71 90 94 104 120 #SUP: 604
5 36 38 77 90 94 97 120 #SUP: 540
5 36 38 77 90 94 97 128 #SUP: 456
5 36 38 79 88 90 94 97 #SUP: 1016
5 36 38 79 88 90 94 104 #SUP: 864
5 36 38 79 90 94 97 104 #SUP: 1040
5 36 38 79 90 94 97 120 #SUP: 652
5 36 38 79 90 94 97 128 #SUP: 512
5 36 38 86 90 94 97 120 #SUP: 540
5 36 38 86 90 94 97 128 #SUP: 456
5 36 38 88 90 94 97 104 #SUP: 1040
5 36 38 88 90 94 97 120 #SUP: 644
5 36 38 88 90 94 97 128 #SUP: 504
5 36 38 90 94 97 104 120 #SUP: 632
5 36 38 90 94 97 120 128 #SUP: 800
5 36 38 90 94 97 121 128 #SUP: 552
5 36 39 67 79 88 90 94 #SUP: 448
5 36 39 71 79 88 90 94 #SUP: 448
5 36 39 79 88 90 94 97 #SUP: 656
5 36 41 56 67 90 94 97 #SUP: 1192
5 36 41 56 71 90 94 97 #SUP: 1192
5 36 41 56 79 90 94 97 #SUP: 944
5 36 41 56 88 90 94 97 #SUP: 944
5 36 41 67 71 79 90 94 #SUP: 780
5 36 41 67 71 88 90 94 #SUP: 780
5 36 41 67 71 90 94 97 #SUP: 1284
5 36 41 67 71 90 94 104 #SUP: 1196
5 36 41 67 79 88 90 94 #SUP: 856
5 36 41 67 79 90 94 97 #SUP: 968
5 36 41 67 79 90 94 104 #SUP: 776
5 36 41 67 88 90 94 97 #SUP: 968
5 36 41 67 88 90 94 104 #SUP: 776
5 36 41 71 79 88 90 94 #SUP: 760
5 36 41 71 79 90 94 97 #SUP: 872
5 36 41 71 79 90 94 104 #SUP: 680
5 36 41 71 88 90 94 97 #SUP: 872
5 36 41 71 88 90 94 104 #SUP: 680
5 36 41 79 88 90 94 97 #SUP: 1104
5 36 41 79 88 90 94 104 #SUP: 704
5 36 41 79 88 90 94 119 #SUP: 552
5 36 41 79 88 90 94 122 #SUP: 856
5 36 42 56 90 94 97 120 #SUP: 624
5 36 42 67 71 90 94 97 #SUP: 550
5 36 42 67 79 90 94 97 #SUP: 580
5 36 42 67 88 90 94 97 #SUP: 568
5 36 42 67 90 94 97 120 #SUP: 536
5 36 42 71 79 90 94 97 #SUP: 556
5 36 42 71 88 90 94 97 #SUP: 544
5 36 42 71 90 94 97 120 #SUP: 524
5 36 42 79 88 90 94 97 #SUP: 568
5 36 42 79 90 94 97 120 #SUP: 556
5 36 42 88 90 94 97 120 #SUP: 524
5 36 55 67 71 79 90 94 #SUP: 686
5 36 55 67 71 88 90 94 #SUP: 680
5 36 55 67 79 88 90 94 #SUP: 808
5 36 55 67 79 90 94 97 #SUP: 740
5 36 55 71 79 88 90 94 #SUP: 688
5 36 55 71 79 90 94 97 #SUP: 620
5 36 55 79 88 90 94 104 #SUP: 816
5 36 56 67 71 90 94 97 #SUP: 1220
5 36 56 67 79 90 94 97 #SUP: 808
5 36 56 67 88 90 94 97 #SUP: 808
5 36 56 67 90 94 97 120 #SUP: 804
5 36 56 67 90 94 97 128 #SUP: 1008
5 36 56 71 79 90 94 97 #SUP: 808
5 36 56 71 88 90 94 97 #SUP: 808
5 36 56 71 90 94 97 120 #SUP: 804
5 36 56 71 90 94 97 128 #SUP: 1008
5 36 56 79 88 90 94 97 #SUP: 944
5 36 56 79 90 94 97 120 #SUP: 552
5 36 56 79 90 94 97 128 #SUP: 432
5 36 56 88 90 94 97 120 #SUP: 552
5 36 56 88 90 94 97 128 #SUP: 432
5 36 56 90 94 97 120 128 #SUP: 672
5 36 57 67 71 79 90 94 #SUP: 586
5 36 57 67 71 90 94 97 #SUP: 1146
5 36 57 67 71 90 94 104 #SUP: 1156
5 36 57 67 71 90 94 120 #SUP: 608
5 36 57 67 79 90 94 97 #SUP: 612
5 36 57 67 79 90 94 104 #SUP: 616
5 36 57 67 88 90 94 104 #SUP: 616
5 36 57 67 90 94 97 104 #SUP: 1176
5 36 57 67 90 94 97 120 #SUP: 624
5 36 57 67 90 94 104 120 #SUP: 620
5 36 57 71 79 90 94 97 #SUP: 612
5 36 57 71 79 90 94 104 #SUP: 616
5 36 57 71 88 90 94 104 #SUP: 616
5 36 57 71 90 94 97 104 #SUP: 1176
5 36 57 71 90 94 97 120 #SUP: 624
5 36 57 71 90 94 104 120 #SUP: 620
5 36 57 79 88 90 94 104 #SUP: 496
5 36 57 79 90 94 97 104 #SUP: 672
5 36 57 88 90 94 97 104 #SUP: 672
5 36 57 90 94 97 104 120 #SUP: 648
5 36 57 90 94 97 120 128 #SUP: 684
5 36 60 79 88 90 94 97 #SUP: 672
5 36 67 71 79 88 90 94 #SUP: 1008
5 36 67 71 79 90 94 97 #SUP: 1186
5 36 67 71 79 90 94 104 #SUP: 1020
5 36 67 71 79 90 94 120 #SUP: 472
5 36 67 71 88 90 94 97 #SUP: 1180
5 36 67 71 88 90 94 104 #SUP: 1020
5 36 67 71 88 90 94 120 #SUP: 466
5 36 67 71 90 94 97 104 #SUP: 1556
5 36 67 71 90 94 97 107 #SUP: 800
5 36 67 71 90 94 97 108 #SUP: 824
5 36 67 71 90 94 97 120 #SUP: 824
5 36 67 71 90 94 97 128 #SUP: 1152
5 36 67 71 90 94 104 120 #SUP: 682
5 36 67 79 88 90 94 97 #SUP: 1272
5 36 67 79 88 90 94 104 #SUP: 984
5 36 67 79 88 90 94 119 #SUP: 524
5 36 67 79 88 90 94 122 #SUP: 580
5 36 67 79 90 94 97 104 #SUP: 1112
5 36 67 79 90 94 97 107 #SUP: 624
5 36 67 79 90 94 97 108 #SUP: 648
5 36 67 79 90 94 97 120 #SUP: 572
5 36 67 79 90 94 97 128 #SUP: 600
5 36 67 88 90 94 97 104 #SUP: 1112
5 36 67 88 90 94 97 107 #SUP: 624
5 36 67 88 90 94 97 108 #SUP: 648
5 36 67 88 90 94 97 120 #SUP: 560
5 36 67 88 90 94 97 128 #SUP: 600
5 36 67 90 94 97 104 107 #SUP: 784
5 36 67 90 94 97 104 108 #SUP: 808
5 36 67 90 94 97 104 120 #SUP: 692
5 36 67 90 94 97 120 128 #SUP: 684
5 36 71 79 88 90 94 97 #SUP: 1152
5 36 71 79 88 90 94 104 #SUP: 888
5 36 71 79 88 90 94 119 #SUP: 476
5 36 71 79 88 90 94 122 #SUP: 532
5 36 71 79 90 94 97 104 #SUP: 1016
5 36 71 79 90 94 97 107 #SUP: 576
5 36 71 79 90 94 97 108 #SUP: 600
5 36 71 79 90 94 97 120 #SUP: 560
5 36 71 79 90 94 97 128 #SUP: 576
5 36 71 88 90 94 97 104 #SUP: 1016
5 36 71 88 90 94 97 107 #SUP: 576
5 36 71 88 90 94 97 108 #SUP: 600
5 36 71 88 90 94 97 120 #SUP: 548
5 36 71 88 90 94 97 128 #SUP: 576
5 36 71 90 94 97 104 120 #SUP: 692
5 36 71 90 94 97 120 128 #SUP: 672
5 36 79 88 90 94 97 104 #SUP: 992
5 36 79 88 90 94 97 107 #SUP: 656
5 36 79 88 90 94 97 108 #SUP: 680
5 36 79 88 90 94 97 119 #SUP: 664
5 36 79 88 90 94 97 120 #SUP: 500
5 36 79 88 90 94 97 122 #SUP: 824
5 36 79 88 90 94 104 119 #SUP: 456
5 36 79 88 90 94 119 122 #SUP: 460
5 36 79 90 94 97 104 120 #SUP: 440
5 36 88 90 94 97 104 120 #SUP: 440
5 38 41 67 71 90 97 104 #SUP: 1204
5 38 41 67 71 90 104 120 #SUP: 482
5 38 41 67 90 97 104 120 #SUP: 492
5 38 41 71 90 97 104 120 #SUP: 492
5 38 55 67 71 90 97 104 #SUP: 560
5 38 67 71 90 97 104 108 #SUP: 700
5 38 67 71 90 97 104 120 #SUP: 602
6 9 16 36 41 90 94 97 #SUP: 434
6 9 24 36 41 90 94 97 #SUP: 580
6 9 31 36 38 90 94 97 #SUP: 468
6 9 31 36 79 90 94 97 #SUP: 448
6 9 36 38 90 94 97 128 #SUP: 544
6 9 36 57 90 94 97 128 #SUP: 564
6 11 23 36 38 67 90 94 #SUP: 650
6 11 23 36 67 71 90 94 #SUP: 555
6 11 23 36 67 90 94 104 #SUP: 619
6 11 24 36 38 90 94 97 #SUP: 640
6 11 24 36 90 94 97 120 #SUP: 478
6 11 31 36 38 41 90 94 #SUP: 492
6 11 31 36 38 67 90 94 #SUP: 514
6 11 31 36 38 90 94 128 #SUP: 461
6 11 31 36 57 67 90 94 #SUP: 465
6 11 31 36 57 71 90 94 #SUP: 465
6 11 31 36 57 90 94 97 #SUP: 445
6 11 31 36 57 90 94 104 #SUP: 461
6 11 31 36 67 71 90 94 #SUP: 494
6 11 31 36 67 90 94 97 #SUP: 463
6 11 36 38 41 55 90 94 #SUP: 488
6 11 36 38 41 57 90 94 #SUP: 784
6 11 36 38 41 90 94 97 #SUP: 852
6 11 36 38 41 90 94 104 #SUP: 556
6 11 36 38 41 90 94 121 #SUP: 432
6 11 36 38 41 90 94 128 #SUP: 549
6 11 36 38 55 90 94 97 #SUP: 512
6 11 36 38 56 90 94 97 #SUP: 720
6 11 36 38 67 71 90 94 #SUP: 626
6 11 36 38 67 79 90 94 #SUP: 442
6 11 36 38 67 88 90 94 #SUP: 442
6 11 36 38 67 90 94 97 #SUP: 760
6 11 36 38 67 90 94 120 #SUP: 426
6 11 36 38 71 90 94 97 #SUP: 640
6 11 36 38 79 90 94 97 #SUP: 476
6 11 36 38 88 90 94 97 #SUP: 472
6 11 36 38 90 94 97 120 #SUP: 714
6 11 36 38 90 94 97 121 #SUP: 438
6 11 36 38 90 94 97 128 #SUP: 664
6 11 36 67 71 90 94 97 #SUP: 572
6 12 36 41 79 88 90 94 #SUP: 434
6 12 36 56 79 90 94 97 #SUP: 568
6 12 36 56 88 90 94 97 #SUP: 568
6 12 36 79 88 90 94 97 #SUP: 560
6 13 24 36 90 94 97 100 #SUP: 436
6 13 36 38 56 90 94 97 #SUP: 576
6 13 36 38 67 71 90 94 #SUP: 460
6 13 36 38 67 90 94 97 #SUP: 560
6 13 36 38 71 90 94 97 #SUP: 512
6 13 36 38 90 94 97 120 #SUP: 476
6 13 36 56 67 90 94 97 #SUP: 496
6 13 36 56 71 90 94 97 #SUP: 496
6 13 36 67 71 90 94 97 #SUP: 476
6 16 24 36 41 90 94 97 #SUP: 580
6 16 36 38 41 57 90 94 #SUP: 664
6 16 36 41 56 90 94 97 #SUP: 592
6 20 36 38 56 90 94 97 #SUP: 576
6 23 31 36 67 71 90 94 #SUP: 982
6 23 36 38 41 67 90 94 #SUP: 1148
6 23 36 38 41 71 90 94 #SUP: 1052
6 23 36 38 41 79 90 94 #SUP: 612
6 23 36 38 41 88 90 94 #SUP: 612
6 23 36 38 41 90 94 104 #SUP: 1156
6 23 36 38 67 71 90 94 #SUP: 1144
6 23 36 38 67 79 90 94 #SUP: 668
6 23 36 38 67 88 90 94 #SUP: 668
6 23 36 38 67 90 94 104 #SUP: 1212
6 23 36 38 71 79 90 94 #SUP: 572
6 23 36 38 71 88 90 94 #SUP: 572
6 23 36 38 71 90 94 104 #SUP: 1116
6 23 36 38 79 88 90 94 #SUP: 532
6 23 36 38 79 90 94 104 #SUP: 708
6 23 36 38 88 90 94 104 #SUP: 708
6 23 36 38 90 94 97 104 #SUP: 1232
6 23 36 38 90 94 104 120 #SUP: 612
6 23 36 57 67 90 94 104 #SUP: 1038
6 23 36 57 71 90 94 104 #SUP: 1038
6 23 36 57 79 90 94 104 #SUP: 534
6 23 36 57 88 90 94 104 #SUP: 534
6 23 36 57 90 94 97 104 #SUP: 1058
6 23 36 57 90 94 104 120 #SUP: 596
6 23 36 67 71 79 90 94 #SUP: 586
6 23 36 67 71 88 90 94 #SUP: 586
6 23 36 67 71 90 94 104 #SUP: 1130
6 23 36 67 79 88 90 94 #SUP: 510
6 23 36 67 79 90 94 104 #SUP: 686
6 23 36 67 88 90 94 104 #SUP: 686
6 23 36 67 90 94 97 104 #SUP: 1210
6 23 36 67 90 94 104 120 #SUP: 624
6 23 36 71 79 90 94 104 #SUP: 590
6 23 36 71 88 90 94 104 #SUP: 590
6 23 36 71 90 94 97 104 #SUP: 1114
6 23 36 71 90 94 104 120 #SUP: 624
6 23 36 79 88 90 94 104 #SUP: 566
6 23 36 79 90 94 97 104 #SUP: 706
6 23 36 88 90 94 97 104 #SUP: 706
6 23 36 90 94 97 104 120 #SUP: 616
6 24 31 36 39 90 97 100 #SUP: 538
6 24 31 36 79 90 94 97 #SUP: 600
6 24 36 38 41 55 90 94 #SUP: 660
6 24 36 38 42 90 94 97 #SUP: 640
6 24 36 38 55 90 94 97 #SUP: 712
6 24 36 38 90 94 97 120 #SUP: 936
6 24 36 38 90 94 97 128 #SUP: 440
6 24 36 41 90 94 97 122 #SUP: 728
6 24 36 42 90 94 97 120 #SUP: 636
6 24 36 42 90 97 100 114 #SUP: 610
6 24 36 55 57 90 94 97 #SUP: 672
6 24 36 56 90 94 97 100 #SUP: 1088
6 24 36 67 79 90 94 97 #SUP: 468
6 24 36 67 88 90 94 97 #SUP: 456
6 24 36 67 90 94 97 100 #SUP: 556
6 24 36 71 79 90 94 97 #SUP: 444
6 24 36 71 88 90 94 97 #SUP: 432
6 24 36 71 90 94 97 100 #SUP: 556
6 24 36 79 88 90 94 97 #SUP: 712
6 24 36 79 90 94 97 100 #SUP: 832
6 31 36 38 67 71 90 94 #SUP: 1012
6 31 36 38 67 79 90 94 #SUP: 428
6 31 36 38 67 88 90 94 #SUP: 428
6 31 36 38 67 90 94 120 #SUP: 504
6 31 36 38 90 94 97 120 #SUP: 468
6 31 36 38 90 94 97 128 #SUP: 896
6 31 36 39 79 90 94 97 #SUP: 538
6 31 36 41 67 71 90 94 #SUP: 1108
6 31 36 41 67 79 90 94 #SUP: 628
6 31 36 41 67 88 90 94 #SUP: 628
6 31 36 41 71 79 90 94 #SUP: 628
6 31 36 41 71 88 90 94 #SUP: 628
6 31 36 41 79 88 90 94 #SUP: 676
6 31 36 57 67 71 90 94 #SUP: 924
6 31 36 57 67 90 94 97 #SUP: 878
6 31 36 57 67 90 94 120 #SUP: 488
6 31 36 57 71 90 94 97 #SUP: 878
6 31 36 57 71 90 94 120 #SUP: 488
6 31 36 67 71 79 90 94 #SUP: 540
6 31 36 67 71 88 90 94 #SUP: 534
6 31 36 67 71 90 94 97 #SUP: 1032
6 31 36 67 71 90 94 104 #SUP: 950
6 31 36 67 71 90 94 120 #SUP: 498
6 31 36 67 79 88 90 94 #SUP: 478
6 31 36 67 79 90 94 97 #SUP: 614
6 31 36 67 88 90 94 97 #SUP: 602
6 31 36 71 79 88 90 94 #SUP: 454
6 31 36 71 79 90 94 97 #SUP: 590
6 31 36 71 88 90 94 97 #SUP: 578
6 31 36 79 88 90 94 97 #SUP: 666
6 31 38 41 67 71 90 104 #SUP: 964
6 31 38 67 71 90 104 120 #SUP: 516
6 36 38 41 50 90 94 97 #SUP: 512
6 36 38 41 55 57 90 94 #SUP: 704
6 36 38 41 55 90 94 97 #SUP: 744
6 36 38 41 57 90 94 97 #SUP: 1656
6 36 38 41 57 90 94 104 #SUP: 1064
6 36 38 41 57 90 94 120 #SUP: 872
6 36 38 41 57 90 94 121 #SUP: 768
6 36 38 41 57 90 94 128 #SUP: 1082
6 36 38 41 90 94 97 121 #SUP: 804
6 36 38 42 67 90 94 97 #SUP: 472
6 36 38 42 71 90 94 97 #SUP: 448
6 36 38 42 79 90 94 97 #SUP: 480
6 36 38 42 88 90 94 97 #SUP: 472
6 36 38 42 90 94 97 120 #SUP: 676
6 36 38 55 90 94 97 120 #SUP: 424
6 36 38 56 67 90 94 97 #SUP: 1224
6 36 38 56 71 90 94 97 #SUP: 1224
6 36 38 56 77 90 94 97 #SUP: 576
6 36 38 56 79 90 94 97 #SUP: 720
6 36 38 56 86 90 94 97 #SUP: 576
6 36 38 56 88 90 94 97 #SUP: 720
6 36 38 56 90 94 97 120 #SUP: 1080
6 36 38 56 90 94 97 128 #SUP: 1056
6 36 38 63 90 94 100 114 #SUP: 648
6 36 38 67 71 79 90 94 #SUP: 640
6 36 38 67 71 88 90 94 #SUP: 640
6 36 38 67 71 90 94 97 #SUP: 1204
6 36 38 67 71 90 94 104 #SUP: 1112
6 36 38 67 71 90 94 120 #SUP: 718
6 36 38 67 79 88 90 94 #SUP: 588
6 36 38 67 79 90 94 97 #SUP: 784
6 36 38 67 79 90 94 104 #SUP: 668
6 36 38 67 79 90 94 120 #SUP: 460
6 36 38 67 88 90 94 97 #SUP: 784
6 36 38 67 88 90 94 104 #SUP: 668
6 36 38 67 88 90 94 120 #SUP: 460
6 36 38 67 90 94 97 104 #SUP: 1192
6 36 38 67 90 94 97 120 #SUP: 848
6 36 38 67 90 94 97 128 #SUP: 984
6 36 38 67 90 94 104 120 #SUP: 592
6 36 38 71 79 88 90 94 #SUP: 468
6 36 38 71 79 90 94 97 #SUP: 664
6 36 38 71 79 90 94 104 #SUP: 572
6 36 38 71 79 90 94 120 #SUP: 448
6 36 38 71 88 90 94 97 #SUP: 664
6 36 38 71 88 90 94 104 #SUP: 572
6 36 38 71 88 90 94 120 #SUP: 448
6 36 38 71 90 94 97 104 #SUP: 1096
6 36 38 71 90 94 97 120 #SUP: 836
6 36 38 71 90 94 104 120 #SUP: 592
6 36 38 77 90 94 97 120 #SUP: 540
6 36 38 77 90 94 97 128 #SUP: 456
6 36 38 79 88 90 94 97 #SUP: 664
6 36 38 79 88 90 94 104 #SUP: 548
6 36 38 79 90 94 97 104 #SUP: 688
6 36 38 79 90 94 97 120 #SUP: 604
6 36 38 86 90 94 97 120 #SUP: 540
6 36 38 86 90 94 97 128 #SUP: 456
6 36 38 88 90 94 97 104 #SUP: 688
6 36 38 88 90 94 97 120 #SUP: 596
6 36 38 90 94 97 104 120 #SUP: 584
6 36 38 90 94 97 120 128 #SUP: 752
6 36 38 90 94 97 121 128 #SUP: 552
6 36 39 79 88 90 94 97 #SUP: 562
6 36 41 56 67 90 94 97 #SUP: 1192
6 36 41 56 71 90 94 97 #SUP: 1192
6 36 41 56 79 90 94 97 #SUP: 944
6 36 41 56 88 90 94 97 #SUP: 944
6 36 41 67 71 79 90 94 #SUP: 536
6 36 41 67 71 88 90 94 #SUP: 536
6 36 41 67 79 88 90 94 #SUP: 588
6 36 41 67 79 90 94 97 #SUP: 712
6 36 41 67 88 90 94 97 #SUP: 712
6 36 41 71 79 88 90 94 #SUP: 492
6 36 41 79 88 90 94 97 #SUP: 848
6 36 41 79 88 90 94 122 #SUP: 650
6 36 42 56 90 94 97 120 #SUP: 624
6 36 42 67 90 94 97 120 #SUP: 440
6 36 42 71 90 94 97 120 #SUP: 428
6 36 42 79 90 94 97 120 #SUP: 460
6 36 42 88 90 94 97 120 #SUP: 428
6 36 56 67 71 90 94 97 #SUP: 1220
6 36 56 67 79 90 94 97 #SUP: 808
6 36 56 67 88 90 94 97 #SUP: 808
6 36 56 67 90 94 97 120 #SUP: 804
6 36 56 67 90 94 97 128 #SUP: 1008
6 36 56 71 79 90 94 97 #SUP: 808
6 36 56 71 88 90 94 97 #SUP: 808
6 36 56 71 90 94 97 120 #SUP: 804
6 36 56 71 90 94 97 128 #SUP: 1008
6 36 56 79 88 90 94 97 #SUP: 944
6 36 56 79 90 94 97 120 #SUP: 552
6 36 56 79 90 94 97 128 #SUP: 432
6 36 56 88 90 94 97 120 #SUP: 552
6 36 56 88 90 94 97 128 #SUP: 432
6 36 56 90 94 97 120 128 #SUP: 672
6 36 57 67 71 79 90 94 #SUP: 432
6 36 57 67 71 90 94 97 #SUP: 956
6 36 57 67 71 90 94 120 #SUP: 548
6 36 57 67 79 90 94 97 #SUP: 422
6 36 57 67 90 94 97 120 #SUP: 528
6 36 57 71 79 90 94 97 #SUP: 422
6 36 57 71 90 94 97 120 #SUP: 528
6 36 57 90 94 97 120 128 #SUP: 588
6 36 60 79 88 90 94 97 #SUP: 672
6 36 67 71 79 88 90 94 #SUP: 574
6 36 67 71 79 90 94 97 #SUP: 740
6 36 67 71 79 90 94 104 #SUP: 586
6 36 67 71 88 90 94 97 #SUP: 734
6 36 67 71 88 90 94 104 #SUP: 586
6 36 67 71 90 94 97 104 #SUP: 1110
6 36 67 71 90 94 97 107 #SUP: 576
6 36 67 71 90 94 97 108 #SUP: 600
6 36 67 71 90 94 97 120 #SUP: 728
6 36 67 71 90 94 104 120 #SUP: 622
6 36 67 79 88 90 94 97 #SUP: 826
6 36 67 79 88 90 94 104 #SUP: 526
6 36 67 79 88 90 94 122 #SUP: 422
